loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d,dti
15000,10.99,43000.0,6,B,RENT,debt_consolidation,default,2016-07-01,8.62
14600,13.66,59711.0,5,C,RENT,credit_card,non_default,2014-11-01,22.18
5000,10.75,26100.0,10,B,RENT,major_purchase,non_default,2010-06-01,22.99
15000,14.08,150000.0,2,C,RENT,debt_consolidation,non_default,2017-11-01,33.16
10000,9.93,65000.0,10,B,RENT,moving,non_default,2018-02-01,24.63
4000,11.55,65000.0,5,B,RENT,debt_consolidation,non_default,2018-08-01,12.46
32625,16.55,130000.0,9,D,RENT,debt_consolidation,non_default,2015-11-01,13.74
1500,14.08,32000.0,5,C,RENT,vacation,non_default,2017-08-01,3.04
12375,18.49,56492.8,10,D,RENT,debt_consolidation,non_default,2013-04-01,28.97
8000,8.59,94000.0,Unknown,A,MORTGAGE,debt_consolidation,non_default,2016-07-01,9.3
12150,18.92,55000.0,10,D,RENT,debt_consolidation,non_default,2014-04-01,6.72
18000,9.17,70000.0,5,B,MORTGAGE,credit_card,non_default,2015-06-01,21.47
20000,15.59,95000.0,10,C,RENT,debt_consolidation,non_default,2016-08-01,6.47
10000,11.99,35000.0,3,B,RENT,debt_consolidation,default,2017-05-01,9.01
8000,12.29,170000.0,10,C,MORTGAGE,medical,non_default,2015-08-01,12.07
11500,19.47,65000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-05-01,15.97
15000,14.11,63000.0,2,D,RENT,debt_consolidation,non_default,2009-05-01,22.67
16000,12.29,55000.0,8,C,OWN,home_improvement,non_default,2015-09-01,23.17
10000,23.88,41000.0,Unknown,E,RENT,debt_consolidation,default,2017-09-01,12.76
12000,11.67,88756.0,10,B,MORTGAGE,debt_consolidation,non_default,2014-05-01,20.74
5000,10.91,115500.0,9,B,MORTGAGE,home_improvement,non_default,2017-10-01,26.28
12000,13.49,120000.0,10,C,RENT,debt_consolidation,non_default,2016-11-01,8.84
12800,20.99,82500.0,0,E,MORTGAGE,debt_consolidation,default,2015-08-01,25.73
10000,14.33,70000.0,3,C,RENT,home_improvement,non_default,2012-08-01,6.1
12000,15.88,50000.0,7,C,RENT,credit_card,default,2013-08-01,23.83
4200,11.53,60000.0,9,B,MORTGAGE,credit_card,default,2015-10-01,17.82
14400,6.89,150000.0,7,A,RENT,credit_card,non_default,2015-12-01,8.47
21600,9.99,61000.0,10,B,RENT,debt_consolidation,non_default,2015-10-01,36.4
20000,9.17,140000.0,2,B,MORTGAGE,debt_consolidation,non_default,2015-12-01,21.14
10000,9.17,38500.0,0,B,RENT,debt_consolidation,default,2015-10-01,21.66
12000,9.16,75000.0,2,B,RENT,credit_card,non_default,2016-06-01,34.3
10200,12.69,75000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-09-01,36.59
18675,7.89,65000.0,1,A,RENT,credit_card,non_default,2015-12-01,13.42
10000,14.07,100000.0,4,C,RENT,other,non_default,2018-05-01,4.34
15000,11.44,110000.0,10,B,MORTGAGE,medical,non_default,2017-01-01,24.93
14000,6.99,50000.0,10,A,MORTGAGE,debt_consolidation,non_default,2017-03-01,5.5
5000,12.74,55800.0,10,C,RENT,home_improvement,non_default,2016-10-01,10.01
35000,15.22,150000.0,8,C,MORTGAGE,debt_consolidation,non_default,2013-08-01,22.07
10000,13.98,40000.0,1,C,RENT,debt_consolidation,default,2014-06-01,10.29
21000,14.65,44000.0,2,C,RENT,major_purchase,non_default,2015-04-01,13.61
4000,6.92,36000.0,Unknown,A,MORTGAGE,home_improvement,non_default,2015-05-01,8.2
5050,17.77,115000.0,4,D,RENT,moving,non_default,2013-04-01,17.25
10000,23.4,80000.0,1,E,MORTGAGE,debt_consolidation,non_default,2018-08-01,54.53
15825,25.29,36000.0,10,E,OWN,home_improvement,default,2016-08-01,8.4
25000,15.02,90000.0,2,C,MORTGAGE,debt_consolidation,non_default,2018-07-01,6.45
15000,10.99,55000.0,9,B,MORTGAGE,debt_consolidation,non_default,2015-11-01,9.67
26000,13.99,85000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-05-01,21.71
8000,5.32,52000.0,5,A,RENT,debt_consolidation,non_default,2016-08-01,4.04
11900,20.49,40400.0,3,E,RENT,debt_consolidation,default,2014-05-01,25.52
17000,14.99,69000.0,4,C,MORTGAGE,credit_card,default,2015-01-01,32.28
10000,9.99,55000.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-04-01,13.4
30000,11.99,105908.0,8,B,OWN,debt_consolidation,non_default,2015-01-01,33.27
24000,6.89,148000.0,10,A,MORTGAGE,credit_card,non_default,2015-09-01,5.33
16000,14.33,100000.0,9,C,MORTGAGE,other,non_default,2013-05-01,27.12
16000,9.67,50000.0,5,B,RENT,debt_consolidation,non_default,2013-11-01,29.4
4000,16.29,45000.0,5,D,RENT,debt_consolidation,default,2014-07-01,19.07
12900,24.5,85000.0,6,F,MORTGAGE,debt_consolidation,non_default,2014-03-01,23.14
10000,7.69,84000.0,10,A,MORTGAGE,home_improvement,non_default,2014-07-01,6.39
10000,8.18,41000.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-10-01,5.62
9600,13.49,85000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-10-01,33.45
12000,12.88,152955.0,10,C,MORTGAGE,home_improvement,non_default,2016-01-01,12.7
3200,25.65,9456.0,Unknown,F,RENT,debt_consolidation,default,2016-05-01,32.11
15850,11.14,85000.0,6,B,MORTGAGE,credit_card,non_default,2013-06-01,19.36
15000,7.07,15000.0,0,A,MORTGAGE,debt_consolidation,non_default,2017-08-01,27.36
6000,5.32,135000.0,1,A,MORTGAGE,home_improvement,non_default,2016-12-01,15.74
8000,11.99,33000.0,10,B,RENT,debt_consolidation,non_default,2013-12-01,16.91
28000,14.08,105000.0,10,C,RENT,debt_consolidation,non_default,2017-08-01,29.25
9000,6.89,27332.0,0,A,RENT,credit_card,non_default,2015-07-01,31.59
5000,13.33,28000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-06-01,21.3
18000,11.99,55000.0,8,B,RENT,credit_card,non_default,2014-04-01,9.55
15200,19.99,38000.0,10,E,RENT,debt_consolidation,non_default,2015-09-01,39.04
3000,19.99,80000.0,1,E,RENT,vacation,non_default,2014-03-01,7.47
35000,24.5,1050000.0,10,F,OWN,home_improvement,non_default,2014-10-01,4.14
1000,15.81,52000.0,10,C,MORTGAGE,debt_consolidation,non_default,2012-07-01,14.31
7000,10.49,40000.0,2,B,MORTGAGE,debt_consolidation,non_default,2016-07-01,18.66
8300,13.99,42000.0,0,C,RENT,credit_card,non_default,2015-09-01,15.34
3825,8.9,20000.0,5,A,MORTGAGE,debt_consolidation,default,2012-08-01,20.88
10000,7.9,45000.0,5,A,MORTGAGE,home_improvement,non_default,2013-09-01,17.09
6200,9.99,62800.0,9,B,MORTGAGE,debt_consolidation,default,2015-05-01,14.83
16000,11.14,76000.0,10,B,MORTGAGE,credit_card,non_default,2013-03-01,12.24
20800,16.02,102000.0,10,C,OWN,other,non_default,2017-05-01,24.64
35000,16.29,88000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-10-01,33.42
35000,6.99,180000.0,10,A,MORTGAGE,debt_consolidation,non_default,2016-01-01,17.07
30000,10.42,81149.0,6,B,RENT,debt_consolidation,non_default,2017-08-01,17.82
35000,19.99,90000.0,8,E,RENT,debt_consolidation,default,2015-05-01,28.57
10400,7.9,200000.0,7,A,MORTGAGE,credit_card,non_default,2013-11-01,13.51
20000,9.17,60000.0,9,B,MORTGAGE,credit_card,non_default,2015-11-01,24.28
8800,10.16,33000.0,9,B,MORTGAGE,debt_consolidation,non_default,2013-06-01,23.13
10000,14.3,32000.0,9,C,OWN,debt_consolidation,non_default,2013-11-01,20.52
11500,9.67,114000.0,2,B,RENT,credit_card,non_default,2014-05-01,9.81
21600,12.74,90000.0,0,C,RENT,debt_consolidation,default,2017-03-01,10.81
9300,17.86,85000.0,7,D,RENT,credit_card,non_default,2015-11-01,13.98
8000,16.99,60000.0,3,D,MORTGAGE,debt_consolidation,default,2017-03-01,20.82
24925,17.27,56000.0,4,C,RENT,debt_consolidation,non_default,2013-06-01,15.13
7000,14.16,40000.0,2,C,OWN,credit_card,non_default,2014-03-01,11.43
8000,7.26,50000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-12-01,31.37
10000,21.85,60000.0,1,D,MORTGAGE,debt_consolidation,non_default,2018-03-01,15.64
12000,19.52,63570.0,7,E,MORTGAGE,home_improvement,default,2015-02-01,13.76
11500,8.9,75396.0,10,A,MORTGAGE,home_improvement,non_default,2013-03-01,6.72
18000,21.45,60000.0,5,D,RENT,debt_consolidation,non_default,2017-06-01,32.65
5275,14.48,52000.0,10,C,OWN,debt_consolidation,default,2015-12-01,34.94
20000,13.99,63000.0,7,C,OWN,car,default,2016-08-01,12.48
28000,12.99,190500.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-07-01,18.03
15000,25.49,59066.0,Unknown,E,MORTGAGE,credit_card,non_default,2017-05-01,26.86
18000,7.39,47840.0,10,A,MORTGAGE,credit_card,non_default,2016-06-01,24.29
21950,28.72,187000.0,4,F,OWN,credit_card,non_default,2018-02-01,30.19
18000,5.32,48000.0,4,A,RENT,credit_card,non_default,2015-06-01,12.85
12000,12.99,130000.0,6,C,MORTGAGE,home_improvement,non_default,2014-10-01,10.82
8000,14.26,74400.0,8,C,MORTGAGE,other,default,2010-01-01,12.21
10000,6.24,85000.0,4,A,OWN,major_purchase,non_default,2015-11-01,10.57
10000,9.8,70000.0,7,B,MORTGAGE,debt_consolidation,non_default,2016-01-01,13.32
13000,8.18,50000.0,1,B,MORTGAGE,debt_consolidation,non_default,2015-08-01,14.86
20000,20.99,69000.0,Unknown,E,RENT,medical,default,2014-11-01,19.87
18000,10.99,95000.0,10,B,MORTGAGE,credit_card,non_default,2015-10-01,34.06
25000,7.91,75000.0,5,A,MORTGAGE,credit_card,non_default,2015-12-01,27.76
30000,23.88,94500.0,9,E,RENT,home_improvement,default,2017-08-01,3.76
10000,14.99,87500.0,4,C,MORTGAGE,renewable_energy,default,2014-11-01,8.46
2400,11.98,52000.0,10,B,RENT,debt_consolidation,non_default,2018-03-01,24.69
12800,18.25,45000.0,10,D,RENT,debt_consolidation,non_default,2011-11-01,20.4
15000,13.99,90000.0,1,C,RENT,credit_card,non_default,2016-09-01,18.85
14950,15.77,60000.0,10,D,RENT,car,non_default,2016-01-01,29.28
13200,8.08,62000.0,1,A,RENT,debt_consolidation,non_default,2018-07-01,14.17
12000,22.35,55000.0,0,E,RENT,credit_card,default,2016-06-01,16.12
10000,7.89,65000.0,3,A,RENT,debt_consolidation,non_default,2015-07-01,15.49
6625,15.05,33000.0,2,C,RENT,debt_consolidation,non_default,2017-08-01,18.4
25000,7.99,60000.0,10,A,MORTGAGE,debt_consolidation,non_default,2016-07-01,10.0
3000,14.65,31600.0,6,C,RENT,debt_consolidation,non_default,2015-05-01,34.1
35000,17.27,128800.0,10,D,MORTGAGE,debt_consolidation,non_default,2011-10-01,8.55
20000,9.99,65000.0,2,B,RENT,credit_card,non_default,2015-07-01,18.39
14400,23.5,53000.0,8,F,MORTGAGE,debt_consolidation,default,2013-07-01,30.61
7200,8.67,65000.0,10,B,RENT,debt_consolidation,non_default,2014-11-01,16.53
14100,19.99,47000.0,4,E,MORTGAGE,debt_consolidation,default,2015-08-01,26.74
6400,9.67,31000.0,2,B,OWN,debt_consolidation,non_default,2014-03-01,22.22
8500,11.99,60000.0,4,C,RENT,debt_consolidation,non_default,2016-03-01,33.08
9800,12.79,28000.0,0,C,RENT,debt_consolidation,default,2016-10-01,33.52
12600,22.95,45000.0,10,F,MORTGAGE,debt_consolidation,default,2013-06-01,22.03
9800,11.99,75700.0,9,C,MORTGAGE,debt_consolidation,non_default,2016-01-01,20.2
12500,6.24,140000.0,3,A,OWN,debt_consolidation,non_default,2015-12-01,3.23
6500,14.3,33000.0,6,C,RENT,debt_consolidation,default,2013-11-01,24.76
20000,12.29,40000.0,10,C,MORTGAGE,credit_card,non_default,2015-05-01,33.15
12000,16.99,60000.0,2,D,MORTGAGE,debt_consolidation,non_default,2016-07-01,10.36
20000,10.75,70000.0,5,B,OWN,debt_consolidation,default,2016-02-01,21.38
20000,8.18,90000.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-03-01,9.6
16000,8.9,41250.0,Unknown,A,OWN,credit_card,non_default,2014-05-01,11.29
2800,12.74,70000.0,9,C,MORTGAGE,credit_card,non_default,2017-03-01,19.25
12000,12.69,53000.0,5,C,MORTGAGE,debt_consolidation,non_default,2015-04-01,33.42
10000,10.99,31000.0,7,B,RENT,credit_card,non_default,2015-02-01,17.92
15000,8.49,34300.0,7,B,MORTGAGE,debt_consolidation,non_default,2016-01-01,27.4
27000,16.99,90000.0,4,D,MORTGAGE,debt_consolidation,non_default,2014-05-01,14.96
6000,15.99,40000.0,4,C,MORTGAGE,debt_consolidation,non_default,2017-01-01,19.47
21000,10.49,106000.0,8,B,MORTGAGE,debt_consolidation,non_default,2014-11-01,4.14
13000,6.62,148204.0,5,A,RENT,major_purchase,non_default,2014-03-01,15.84
10350,15.61,25000.0,Unknown,D,OWN,credit_card,non_default,2015-03-01,38.6
35000,14.27,76500.0,Unknown,C,MORTGAGE,debt_consolidation,non_default,2012-01-01,9.05
15000,14.65,40738.0,7,C,RENT,debt_consolidation,non_default,2015-06-01,15.44
9500,11.67,49250.0,4,B,RENT,debt_consolidation,non_default,2014-08-01,21.08
23000,13.99,95250.0,7,C,MORTGAGE,debt_consolidation,non_default,2015-03-01,12.27
21250,17.86,42500.0,0,D,RENT,credit_card,non_default,2015-10-01,27.8
13475,15.8,75000.0,10,C,MORTGAGE,debt_consolidation,non_default,2013-05-01,6.26
29000,18.24,125000.0,10,D,RENT,debt_consolidation,non_default,2014-07-01,20.48
22250,15.8,50000.0,10,C,MORTGAGE,credit_card,non_default,2012-12-01,30.86
35000,7.89,110000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-12-01,15.84
12000,6.24,100000.0,1,A,RENT,credit_card,non_default,2015-12-01,13.56
20000,5.99,84000.0,10,A,MORTGAGE,credit_card,non_default,2011-09-01,13.01
10000,12.49,50000.0,10,B,MORTGAGE,home_improvement,non_default,2014-06-01,17.21
10100,14.46,22000.0,0,C,RENT,debt_consolidation,default,2016-02-01,34.81
2800,9.8,141000.0,10,B,MORTGAGE,other,non_default,2016-01-01,28.13
12000,6.92,60000.0,10,A,MORTGAGE,credit_card,non_default,2015-03-01,25.52
25000,10.42,120000.0,8,B,RENT,debt_consolidation,non_default,2017-11-01,14.16
3000,19.99,40000.0,1,D,RENT,house,default,2016-06-01,2.52
4375,13.98,12474.0,0,C,RENT,debt_consolidation,non_default,2014-05-01,17.32
40000,12.74,113000.0,10,C,MORTGAGE,credit_card,non_default,2017-01-01,22.7
26000,12.74,94000.0,10,C,MORTGAGE,debt_consolidation,default,2017-03-01,16.66
5000,13.33,21500.0,Unknown,C,RENT,debt_consolidation,non_default,2015-05-01,18.15
7000,11.14,155000.0,10,B,MORTGAGE,debt_consolidation,non_default,2012-12-01,14.58
9600,12.39,30000.0,0,C,RENT,debt_consolidation,non_default,2014-12-01,14.24
25000,22.74,126880.0,6,E,RENT,debt_consolidation,default,2017-02-01,16.58
8000,12.29,45000.0,5,C,RENT,major_purchase,non_default,2015-03-01,21.97
15000,15.41,85000.0,10,D,OWN,debt_consolidation,non_default,2015-12-01,27.66
12000,10.16,66000.0,7,B,RENT,debt_consolidation,non_default,2013-05-01,2.62
13000,11.47,56000.0,10,B,MORTGAGE,debt_consolidation,non_default,2016-02-01,17.94
9600,9.16,24000.0,5,B,RENT,house,non_default,2016-03-01,25.75
15000,15.61,40000.0,6,D,MORTGAGE,debt_consolidation,non_default,2014-07-01,33.1
9000,11.53,73000.0,1,B,MORTGAGE,debt_consolidation,non_default,2015-10-01,18.31
24000,11.48,64500.0,10,B,OWN,debt_consolidation,non_default,2016-01-01,33.52
14100,6.03,83203.68,6,A,RENT,debt_consolidation,non_default,2011-10-01,25.57
12000,6.03,65000.0,10,A,OWN,debt_consolidation,non_default,2014-06-01,22.71
16000,14.99,88000.0,4,C,RENT,debt_consolidation,non_default,2017-05-01,23.77
18875,17.86,75000.0,0,D,RENT,debt_consolidation,non_default,2014-11-01,16.45
5000,10.75,90000.0,2,B,MORTGAGE,major_purchase,non_default,2010-07-01,3.6
16000,6.97,100000.0,10,A,OWN,credit_card,non_default,2016-03-01,14.71
10400,14.99,35500.0,0,C,MORTGAGE,major_purchase,non_default,2017-02-01,25.12
29175,21.98,65000.0,9,E,RENT,debt_consolidation,default,2013-06-01,18.2
6400,16.29,55000.0,7,D,MORTGAGE,home_improvement,default,2014-05-01,16.98
10000,10.99,40000.0,10,B,MORTGAGE,debt_consolidation,default,2015-10-01,8.25
11300,6.39,37000.0,2,A,RENT,debt_consolidation,non_default,2015-04-01,22.77
18775,14.31,62000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-01-01,14.89
22000,15.22,89000.0,2,C,MORTGAGE,debt_consolidation,non_default,2013-09-01,18.5
16000,12.62,49740.0,10,C,RENT,debt_consolidation,default,2017-07-01,19.42
9600,11.53,54600.0,5,B,RENT,debt_consolidation,non_default,2015-03-01,17.78
18000,9.93,165000.0,8,B,MORTGAGE,home_improvement,non_default,2017-10-01,9.05
21000,14.65,72000.0,5,C,MORTGAGE,home_improvement,non_default,2011-10-01,22.98
1600,17.77,48000.0,5,D,OWN,debt_consolidation,non_default,2013-01-01,30.45
20275,9.17,210000.0,0,B,MORTGAGE,credit_card,non_default,2015-03-01,17.37
4000,10.75,24000.0,0,B,RENT,car,default,2016-02-01,27.25
17325,16.99,120000.0,10,D,MORTGAGE,home_improvement,default,2015-11-01,9.65
9000,17.86,48000.0,2,D,RENT,house,non_default,2015-11-01,3.75
25000,18.25,85000.0,6,E,MORTGAGE,credit_card,default,2015-08-01,17.76
8075,17.86,52000.0,10,D,MORTGAGE,home_improvement,non_default,2015-12-01,18.14
18000,18.24,115000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-07-01,15.78
35000,10.15,118000.0,Unknown,B,MORTGAGE,credit_card,non_default,2014-10-01,24.38
5000,18.99,80000.0,10,D,MORTGAGE,home_improvement,non_default,2016-11-01,30.84
20000,12.99,66000.0,0,C,MORTGAGE,debt_consolidation,non_default,2016-05-01,11.24
6400,17.77,40000.0,6,D,MORTGAGE,debt_consolidation,non_default,2012-10-01,17.7
8000,11.44,32000.0,4,B,MORTGAGE,credit_card,non_default,2017-04-01,38.67
4000,7.99,45000.0,5,A,MORTGAGE,major_purchase,non_default,2016-10-01,15.19
5000,6.99,31500.0,6,A,RENT,credit_card,default,2015-01-01,28.35
15000,23.88,42000.0,0,E,RENT,other,non_default,2017-07-01,19.31
28000,6.89,150000.0,0,A,MORTGAGE,debt_consolidation,non_default,2015-11-01,7.83
30000,10.42,89000.0,10,B,MORTGAGE,credit_card,non_default,2017-06-01,38.73
28000,7.91,320000.0,8,A,MORTGAGE,home_improvement,non_default,2016-01-01,9.13
6000,15.31,43000.0,4,C,MORTGAGE,debt_consolidation,non_default,2013-03-01,16.77
30500,10.99,95000.0,7,B,RENT,credit_card,non_default,2013-12-01,25.73
10725,12.29,24400.0,2,C,RENT,credit_card,default,2015-10-01,26.57
4800,11.49,60000.0,10,B,MORTGAGE,credit_card,default,2016-12-01,20.86
8500,10.49,87000.0,10,B,MORTGAGE,debt_consolidation,non_default,2016-08-01,13.94
7000,12.74,69000.0,10,C,MORTGAGE,credit_card,non_default,2016-11-01,11.01
25000,24.49,190000.0,4,E,RENT,other,default,2016-07-01,13.35
10000,15.05,32000.0,10,C,MORTGAGE,debt_consolidation,non_default,2017-08-01,6.3
5200,9.17,47000.0,7,B,MORTGAGE,debt_consolidation,non_default,2014-06-01,24.46
35000,14.99,175000.0,3,C,MORTGAGE,debt_consolidation,default,2014-07-01,8.63
20000,21.45,80000.0,10,D,OWN,debt_consolidation,non_default,2017-10-01,13.05
3125,13.99,27500.0,6,C,MORTGAGE,credit_card,non_default,2015-05-01,4.23
7000,6.89,60000.0,8,A,MORTGAGE,credit_card,non_default,2015-08-01,23.38
20000,16.29,60000.0,7,C,MORTGAGE,debt_consolidation,non_default,2013-05-01,23.54
4000,14.65,54000.0,8,C,MORTGAGE,vacation,non_default,2015-10-01,33.44
14000,14.27,52800.0,4,C,RENT,debt_consolidation,non_default,2011-12-01,7.36
7000,8.18,57000.0,10,B,RENT,debt_consolidation,non_default,2015-03-01,18.84
10800,24.49,62950.0,10,E,RENT,debt_consolidation,non_default,2016-09-01,15.03
20000,26.57,128000.0,10,F,OWN,debt_consolidation,default,2016-04-01,26.51
5950,17.99,33000.0,Unknown,D,MORTGAGE,debt_consolidation,non_default,2016-08-01,22.65
6500,8.39,85000.0,9,B,MORTGAGE,major_purchase,non_default,2016-03-01,20.87
16000,21.49,48000.0,4,D,RENT,debt_consolidation,non_default,2016-08-01,29.45
10000,8.18,70000.0,2,B,RENT,debt_consolidation,non_default,2015-07-01,18.9
22350,14.65,72000.0,10,C,RENT,debt_consolidation,default,2015-04-01,7.1
10000,10.64,56000.0,5,B,RENT,debt_consolidation,default,2013-08-01,14.83
35000,8.18,300000.0,10,B,MORTGAGE,credit_card,non_default,2015-10-01,2.7
12500,8.19,73000.0,9,A,MORTGAGE,credit_card,non_default,2015-01-01,20.53
12000,17.1,42000.0,3,C,RENT,debt_consolidation,non_default,2013-11-01,31.37
18000,16.99,57000.0,10,D,OWN,debt_consolidation,non_default,2015-05-01,28.46
11000,8.18,100000.0,Unknown,B,MORTGAGE,debt_consolidation,non_default,2015-11-01,19.16
10800,16.49,60000.0,5,D,MORTGAGE,other,non_default,2015-01-01,36.82
4800,12.29,64000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-04-01,32.16
35000,9.99,117000.0,10,B,MORTGAGE,credit_card,non_default,2015-08-01,23.78
20000,13.99,150000.0,0,C,RENT,credit_card,non_default,2015-06-01,10.27
14000,18.49,42000.0,1,D,MORTGAGE,debt_consolidation,non_default,2013-04-01,12.49
35000,15.99,126000.0,0,C,MORTGAGE,debt_consolidation,default,2017-04-01,11.65
18550,14.79,35000.0,2,C,RENT,debt_consolidation,default,2011-06-01,24.79
6000,9.17,36000.0,Unknown,B,OWN,medical,default,2015-12-01,31.2
29050,12.49,87000.0,1,B,MORTGAGE,credit_card,non_default,2014-10-01,29.14
16000,18.99,60000.0,7,D,RENT,credit_card,non_default,2017-03-01,20.21
10000,7.69,50000.0,10,A,OWN,credit_card,non_default,2014-08-01,32.21
2500,16.99,60000.0,2,D,RENT,vacation,non_default,2016-07-01,4.74
8000,11.47,40000.0,1,B,OWN,other,default,2016-04-01,27.54
30000,19.99,250000.0,3,E,RENT,other,non_default,2015-12-01,7.78
22900,14.46,71000.0,4,C,MORTGAGE,debt_consolidation,default,2016-02-01,24.21
3200,10.91,82000.0,10,B,MORTGAGE,credit_card,default,2017-08-01,15.29
28000,16.99,100000.0,4,D,MORTGAGE,debt_consolidation,default,2015-02-01,30.27
5500,7.59,30000.0,1,A,RENT,debt_consolidation,non_default,2016-07-01,21.72
28000,8.9,136500.0,5,A,OWN,credit_card,default,2013-01-01,19.35
3625,12.12,20000.0,1,B,OWN,debt_consolidation,default,2012-09-01,21.6
16150,14.07,105000.0,0,C,MORTGAGE,debt_consolidation,non_default,2018-03-01,36.34
11100,10.42,46000.0,3,B,MORTGAGE,credit_card,non_default,2017-06-01,39.39
10000,15.31,42000.0,10,C,MORTGAGE,debt_consolidation,non_default,2013-04-01,15.66
5000,11.49,25536.0,Unknown,B,RENT,debt_consolidation,non_default,2017-02-01,26.08
12000,6.92,75000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-03-01,9.82
1800,16.78,85000.0,10,C,MORTGAGE,home_improvement,non_default,2013-07-01,10.94
3600,19.99,48500.0,0,E,RENT,other,default,2016-02-01,47.37
